state,PUMANO,HHID,serialno,PNUM,AgeGrp
53,1801,1040519,1040519,4,1
53,1801,733763,733763,1,2
53,1801,931613,931613,1,2
53,1801,931613,931613,2,2
53,1801,621430,621430,1,2
53,1801,675814,675814,1,2
53,1801,675814,675814,2,2
53,1801,675814,675814,3,1
53,1801,675814,675814,4,1
53,1801,1199566,1199566,1,2
53,1801,1199566,1199566,2,2
53,1801,1094285,1094285,1,2
53,1801,1227188,1227188,1,2
53,1801,1227188,1227188,2,2
53,1801,675730,675730,1,2
53,1801,675730,675730,2,2
53,1801,1162702,1162702,1,2
53,1801,1162702,1162702,2,2
53,1801,1162702,1162702,3,1
53,1801,721494,721494,1,2
53,1801,721494,721494,2,2
53,1801,721494,721494,3,1
53,1801,1221358,1221358,1,2
53,1801,1221358,1221358,2,2
53,1801,1221358,1221358,3,1
53,1801,1059929,1059929,1,2
53,1801,1059929,1059929,2,2
53,1801,1059929,1059929,3,2
53,1801,984026,984026,1,2
53,1801,915817,915817,1,2
53,1801,915817,915817,2,2
53,1801,1209359,1209359,1,2
53,1801,837636,837636,1,2
53,1801,837636,837636,2,2
53,1801,984680,984680,1,2
53,1801,984680,984680,2,2
53,1801,984680,984680,3,1
53,1801,1162201,1162201,1,2
53,1801,667560,667560,1,2
53,1801,643614,643614,1,2
53,1801,643614,643614,2,1
53,1801,643614,643614,3,2
53,1801,989412,989412,1,2
53,1801,989412,989412,2,2
53,1801,989412,989412,3,1
53,1801,848276,848276,1,2
53,1801,848276,848276,2,2
53,1801,1044982,1044982,1,2
53,1801,898576,898576,1,2
53,1801,898576,898576,2,2
53,1801,1206573,1206573,1,2
53,1801,1157330,1157330,1,2
53,1801,1157330,1157330,2,2
53,1801,656122,656122,1,2
53,1801,678931,678931,1,2
53,1801,1202142,1202142,1,2
53,1801,1083687,1083687,1,2
53,1801,1091388,1091388,1,2
53,1801,1098425,1098425,1,2
53,1801,1098425,1098425,2,2
53,1801,1098425,1098425,3,1
53,1801,1098425,1098425,4,1
53,1801,1098425,1098425,5,1
53,1801,1028995,1028995,1,2
53,1801,1037387,1037387,1,2
53,1801,1037387,1037387,2,2
53,1801,1037387,1037387,3,2
53,1801,895761,895761,1,2
53,1801,895761,895761,2,2
53,1801,895761,895761,3,1
53,1801,852237,852237,1,2
53,1801,852237,852237,2,2
53,1801,852237,852237,3,1
53,1801,1085581,1085581,1,2
53,1801,1085581,1085581,2,2
53,1801,1085581,1085581,3,2
53,1801,1046920,1046920,1,2
53,1801,1046920,1046920,2,2
53,1801,980115,980115,1,2
53,1801,980115,980115,2,2
53,1801,868919,868919,1,2
53,1801,868919,868919,2,2
53,1801,868919,868919,3,1
53,1801,868919,868919,4,1
53,1801,868919,868919,5,1
53,1801,1060070,1060070,1,2
53,1801,1060070,1060070,2,2
53,1801,1054278,1054278,1,2
53,1801,1047442,1047442,1,2
53,1801,644691,644691,1,2
53,1801,644691,644691,2,2
53,1801,657049,657049,1,2
53,1801,644660,644660,1,2
53,1801,644660,644660,2,2
53,1801,644660,644660,3,2
53,1801,1050284,1050284,1,2
53,1801,1050284,1050284,2,2
53,1801,1050284,1050284,3,2
53,1801,741388,741388,1,2
53,1801,741388,741388,2,2
53,1801,741388,741388,3,2
53,1801,928603,928603,1,2
53,1801,928603,928603,2,2
53,1801,1084687,1084687,1,2
53,1801,1157511,1157511,1,2
53,1801,1157511,1157511,2,2
53,1801,1168178,1168178,1,2
53,1801,1168178,1168178,2,2
53,1801,1168178,1168178,3,1
53,1801,717668,717668,1,2
53,1801,929095,929095,1,2
53,1801,929095,929095,2,2
53,1801,929095,929095,3,1
53,1801,929095,929095,4,1
53,1801,929095,929095,5,1
53,1801,929095,929095,6,1
53,1801,929095,929095,7,2
53,1801,1169655,1169655,1,2
53,1801,1169655,1169655,2,2
53,1801,903966,903966,1,2
53,1801,903966,903966,2,2
53,1801,903966,903966,3,1
53,1801,903966,903966,4,1
53,1801,903966,903966,5,1
53,1801,679236,679236,1,2
53,1801,678993,678993,1,2
53,1801,1048491,1048491,1,2
53,1801,828277,828277,1,2
53,1801,828277,828277,2,2
53,1801,828277,828277,3,2
53,1801,828277,828277,4,1
53,1801,741190,741190,1,2
53,1801,1048409,1048409,1,2
53,1801,640572,640572,1,2
53,1801,679566,679566,1,2
53,1801,679566,679566,2,2
53,1801,1084066,1084066,1,2
53,1801,1084066,1084066,2,2
53,1801,1045280,1045280,1,2
53,1801,1045280,1045280,2,2
53,1801,986446,986446,1,2
53,1801,1030856,1030856,1,2
53,1801,1160582,1160582,1,2
53,1801,1160582,1160582,2,2
53,1801,853001,853001,1,2
53,1801,853001,853001,2,2
53,1801,853001,853001,3,2
53,1801,853001,853001,4,1
53,1801,646133,646133,1,2
53,1801,646133,646133,2,2
53,1801,939589,939589,1,2
53,1801,661312,661312,1,2
53,1801,661312,661312,2,2
53,1801,661312,661312,3,1
53,1801,661312,661312,4,1
53,1801,855738,855738,1,2
53,1801,855738,855738,2,2
53,1801,855738,855738,3,2
53,1801,855738,855738,4,2
53,1801,855738,855738,5,2
53,1801,855738,855738,6,1
53,1801,855738,855738,7,1
53,1801,907132,907132,1,2
53,1801,907132,907132,2,2
53,1801,907132,907132,3,2
53,1801,907132,907132,4,2
53,1801,907132,907132,5,2
53,1801,907132,907132,6,2
53,1801,907132,907132,7,2
53,1801,930225,930225,1,2
53,1801,930225,930225,2,2
53,1801,1082336,1082336,1,2
53,1801,846903,846903,1,2
53,1801,846903,846903,2,2
53,1801,846903,846903,3,2
53,1801,1171386,1171386,1,2
53,1801,1171386,1171386,2,2
53,1801,1091696,1091696,1,2
53,1801,1091696,1091696,2,2
53,1801,1091696,1091696,3,1
53,1801,846454,846454,1,2
53,1801,846454,846454,2,2
53,1801,1028544,1028544,1,2
53,1801,1028544,1028544,2,2
53,1801,730430,730430,1,2
53,1801,730430,730430,2,2
53,1801,730430,730430,3,1
53,1801,730430,730430,4,1
53,1801,888461,888461,1,2
53,1801,888461,888461,2,2
53,1801,888240,888240,1,2
53,1801,888240,888240,2,2
53,1801,686177,686177,1,2
53,1801,686177,686177,2,2
53,1801,906809,906809,1,2
53,1801,906809,906809,2,1
53,1801,906809,906809,3,1
53,1801,1025093,1025093,1,2
53,1801,1025093,1025093,2,2
53,1801,917940,917940,1,2
53,1801,917940,917940,2,1
53,1801,917940,917940,3,1
53,1801,728842,728842,1,2
53,1801,728842,728842,2,2
53,1801,687140,687140,1,2
53,1801,1172430,1172430,1,2
53,1801,894020,894020,1,2
53,1801,893810,893810,1,2
53,1801,940003,940003,1,2
53,1801,940003,940003,2,2
53,1801,869525,869525,1,2
53,1801,869525,869525,2,2
53,1801,869525,869525,3,2
53,1801,1160525,1160525,1,2
53,1801,831683,831683,1,2
53,1801,831683,831683,2,2
53,1801,831683,831683,3,1
53,1801,831683,831683,4,1
53,1801,893113,893113,1,2
53,1801,893113,893113,2,2
53,1801,660964,660964,1,2
53,1801,660964,660964,2,2
53,1801,660964,660964,3,2
53,1801,660964,660964,4,2
53,1801,1154065,1154065,1,2
53,1801,1154065,1154065,2,2
53,1801,906877,906877,1,2
53,1801,906877,906877,2,2
53,1801,906877,906877,3,2
53,1801,906877,906877,4,2
53,1801,1216683,1216683,1,2
53,1801,1216683,1216683,2,2
53,1801,939865,939865,1,2
53,1801,939865,939865,2,2
53,1801,939865,939865,3,2
53,1801,939865,939865,4,2
53,1802,1281706,1281706,1,2
53,1802,1378830,1378830,1,2
53,1802,1378830,1378830,2,2
53,1802,1363576,1363576,1,2
53,1802,1363576,1363576,2,2
53,1802,1283421,1283421,1,2
53,1802,1283421,1283421,2,1
53,1802,1283421,1283421,3,2
53,1802,1283421,1283421,4,2
53,1802,1283421,1283421,5,2
53,1802,1264631,1264631,1,2
53,1802,1316760,1316760,1,2
53,1802,1316760,1316760,2,2
53,1802,1364115,1364115,1,2
53,1802,1347453,1347453,1,2
53,1802,1279011,1279011,1,2
53,1802,1279011,1279011,2,2
53,1802,1279011,1279011,3,1
53,1802,1279011,1279011,4,1
53,1802,1279011,1279011,5,2
53,1802,1279011,1279011,6,2
53,1802,1244947,1244947,1,2
53,1802,1244947,1244947,2,2
53,1802,1244947,1244947,3,1
53,1802,1244947,1244947,4,1
53,1802,1244947,1244947,5,2
53,1802,1296478,1296478,1,2
53,1802,1364817,1364817,1,2
53,1802,1364817,1364817,2,2
53,1802,1245240,1245240,1,2
53,1802,1245240,1245240,2,2
53,1802,1263157,1263157,1,2
53,1802,1263157,1263157,2,2
53,1802,1263157,1263157,3,1
53,1802,1412749,1412749,1,2
53,1802,1412749,1412749,2,2
53,1802,1256500,1256500,1,2
53,1802,1367956,1367956,1,2
53,1802,1367956,1367956,2,2
53,1802,1336143,1336143,1,2
53,1802,1336143,1336143,2,2
53,1802,1336143,1336143,3,1
53,1802,1294780,1294780,1,2
53,1802,1322276,1322276,1,2
53,1802,1402261,1402261,1,2
53,1802,1402261,1402261,2,2
53,1802,1381613,1381613,1,2
53,1802,1381613,1381613,2,2
53,1802,1381613,1381613,3,2
53,1802,1381613,1381613,4,2
53,1802,1390834,1390834,1,2
53,1802,1351439,1351439,1,2
53,1802,1351439,1351439,2,1
53,1802,1351439,1351439,3,1
53,1802,1317715,1317715,1,2
53,1802,1317715,1317715,2,2
53,1802,1317715,1317715,3,1
53,1802,1317715,1317715,4,1
53,1802,1317715,1317715,5,1
53,1802,1330049,1330049,1,2
53,1802,1270456,1270456,1,2
53,1802,1401185,1401185,1,2
53,1802,1401185,1401185,2,1
53,1802,1340623,1340623,1,2
53,1802,1340623,1340623,2,2
53,1802,1254702,1254702,1,2
53,1802,1254702,1254702,2,2
53,1802,1301572,1301572,1,2
53,1802,1301572,1301572,2,2
53,1802,1274868,1274868,1,2
53,1802,1274868,1274868,2,2
53,1802,1274868,1274868,3,1
53,1802,1274868,1274868,4,1
53,1802,1319999,1319999,1,2
53,1802,1319999,1319999,2,2
53,1802,1319999,1319999,3,2
53,1802,1342624,1342624,1,2
53,1802,1342624,1342624,2,2
53,1802,1267450,1267450,1,2
53,1802,1288086,1288086,1,2
53,1802,1288086,1288086,2,2
53,1802,1288086,1288086,3,1
53,1802,1288086,1288086,4,1
53,1802,1288086,1288086,5,2
53,1802,1331591,1331591,1,2
53,1802,1305240,1305240,1,2
53,1802,1305240,1305240,2,2
53,1802,1331244,1331244,1,2
53,1802,1399662,1399662,1,2
53,1802,1399662,1399662,2,2
53,1802,1399662,1399662,3,2
53,1802,1393063,1393063,1,2
53,1802,1393063,1393063,2,2
53,1802,1339994,1339994,1,2
53,1802,1339994,1339994,2,2
53,1802,1333256,1333256,1,2
53,1802,1333256,1333256,2,2
53,1802,1333256,1333256,3,1
53,1802,1399221,1399221,1,2
53,1802,1399221,1399221,2,2
53,1802,1399221,1399221,3,2
53,1802,1254457,1254457,1,2
53,1802,1254457,1254457,2,2
53,1802,1254457,1254457,3,1
53,1802,1391344,1391344,1,2
53,1802,1391344,1391344,2,1
53,1802,1285777,1285777,1,2
53,1802,1332239,1332239,1,2
53,1802,1332239,1332239,2,2
53,1802,1280491,1280491,1,2
53,1802,1400980,1400980,1,2
53,1802,1357468,1357468,1,2
53,1802,615506,615506,1,2
53,1802,164422,164422,1,2
53,1802,603718,603718,1,2
53,1802,603718,603718,2,2
53,1802,362546,362546,1,2
53,1802,362546,362546,2,1
53,1802,438669,438669,1,2
53,1802,438669,438669,2,2
53,1802,215485,215485,1,2
53,1802,215485,215485,2,2
53,1802,353027,353027,1,2
53,1802,353027,353027,2,2
53,1802,562842,562842,1,2
53,1802,562842,562842,2,2
53,1802,513368,513368,1,2
53,1802,513368,513368,2,2
53,1802,513368,513368,3,1
53,1802,525441,525441,1,2
53,1802,525441,525441,2,2
53,1802,380630,380630,1,2
53,1802,380630,380630,2,2
53,1802,380976,380976,1,2
53,1802,135571,135571,1,2
53,1802,135571,135571,2,1
53,1802,135571,135571,3,1
53,1802,542866,542866,1,2
53,1802,329602,329602,1,2
53,1802,329602,329602,2,2
53,1802,164440,164440,1,2
53,1802,18793,18793,1,2
53,1802,289492,289492,1,2
53,1802,59507,59507,1,2
53,1802,261969,261969,1,2
53,1802,478608,478608,1,2
53,1802,166874,166874,1,2
53,1802,166874,166874,2,2
53,1802,446459,446459,1,2
53,1802,446459,446459,2,2
53,1802,226829,226829,1,2
53,1802,226829,226829,2,2
53,1802,226829,226829,3,1
53,1802,71574,71574,1,2
53,1802,78566,78566,1,2
53,1802,500424,500424,1,2
53,1802,213578,213578,1,2
53,1802,213578,213578,2,2
53,1802,213578,213578,3,1
53,1802,216887,216887,1,2
53,1802,216887,216887,2,2
53,1802,229563,229563,1,2
53,1802,449985,449985,1,2
53,1802,474225,474225,1,2
53,1802,474225,474225,2,2
53,1802,498032,498032,1,2
53,1802,130227,130227,1,2
53,1802,130227,130227,2,2
53,1802,130227,130227,3,2
53,1802,130227,130227,4,2
53,1802,545321,545321,1,2
53,1802,447248,447248,1,2
53,1802,179056,179056,1,2
53,1802,179056,179056,2,2
53,1802,179056,179056,3,1
53,1802,73635,73635,1,2
53,1802,447033,447033,1,2
53,1802,447033,447033,2,2
53,1802,180247,180247,1,2
53,1802,63997,63997,1,2
53,1802,63997,63997,2,2
53,1802,63997,63997,3,2
53,1802,243782,243782,1,2
53,1802,546074,546074,1,2
53,1802,546074,546074,2,2
53,1802,546074,546074,3,2
53,1802,160958,160958,1,2
53,1802,615720,615720,1,2
53,1802,615720,615720,2,2
53,1802,615720,615720,3,2
53,1802,45352,45352,1,2
53,1802,487079,487079,1,2
53,1802,487079,487079,2,2
53,1802,128285,128285,1,2
53,1802,510815,510815,1,2
53,1802,170109,170109,1,2
53,1802,170109,170109,2,2
53,1802,411623,411623,1,2
53,1802,366412,366412,1,2
53,1802,366412,366412,2,2
53,1802,366412,366412,3,1
53,1802,366412,366412,4,1
53,1802,5892,5892,1,2
53,1802,5892,5892,2,2
53,1802,5714,5714,1,2
53,1802,335323,335323,1,2
53,1802,147115,147115,1,2
53,1802,147115,147115,2,2
53,1802,36116,36116,1,2
53,1802,36116,36116,2,2
53,1802,143309,143309,1,2
53,1802,244227,244227,1,2
53,1802,613555,613555,1,2
53,1802,613555,613555,2,2
53,1802,587402,587402,1,2
53,1802,168584,168584,1,2
53,1802,168584,168584,2,2
53,1802,168584,168584,3,1
53,1802,478719,478719,1,2
53,1802,131949,131949,1,2
53,1802,131949,131949,2,2
53,1802,367816,367816,1,2
53,1802,367816,367816,2,2
53,1802,367816,367816,3,1
53,1802,367816,367816,4,1
53,1802,367816,367816,5,1
53,1802,269734,269734,1,2
53,1802,607247,607247,1,2
53,1802,607247,607247,2,2
53,1802,418701,418701,1,2
53,1802,418701,418701,2,2
53,1802,59122,59122,1,2
53,1802,215849,215849,1,2
53,1802,215849,215849,2,2
53,1802,215849,215849,3,1
53,1802,313171,313171,1,2
53,1802,143485,143485,1,2
53,1802,143485,143485,2,2
53,1802,143485,143485,3,1
53,1802,143485,143485,4,1
53,1802,149085,149085,1,2
53,1802,149085,149085,2,2
53,1802,149085,149085,3,1
53,1802,149085,149085,4,1
53,1802,417772,417772,1,2
53,1802,162874,162874,1,2
53,1802,27425,27425,1,2
53,1802,27425,27425,2,2
53,1802,100207,100207,1,2
53,1802,34,34,1,2
53,1802,34,34,2,2
53,1802,34,34,3,1
53,1802,34,34,4,1
53,1802,524868,524868,1,2
53,1802,524868,524868,2,2
53,1802,524868,524868,3,1
53,1802,181104,181104,1,2
53,1802,181104,181104,2,1
53,1802,181104,181104,3,2
53,1802,9660,9660,1,2
53,1802,9660,9660,2,2
53,1802,9660,9660,3,1
53,1802,7259,7259,1,2
53,1802,7259,7259,2,2
53,1802,408435,408435,1,2
53,1802,408435,408435,2,2
53,1802,574379,574379,1,2
53,1802,574379,574379,2,2
53,1802,574379,574379,3,1
53,1802,574379,574379,4,1
53,1802,595012,595012,1,2
53,1802,595012,595012,2,2
53,1802,595012,595012,3,1
53,1802,595012,595012,4,1
53,1802,180557,180557,1,2
53,1802,180557,180557,2,2
53,1802,336938,336938,1,2
53,1802,336942,336942,1,2
53,1802,336942,336942,2,2
53,1802,96975,96975,1,2
53,1802,96975,96975,2,2
53,1802,474813,474813,1,2
53,1802,474813,474813,2,2
53,1802,252533,252533,1,2
53,1802,252533,252533,2,1
53,1802,252533,252533,3,2
53,1802,47552,47552,1,2
53,1802,47552,47552,2,2
53,1802,47552,47552,3,2
53,1802,83268,83268,1,2
53,1802,83268,83268,2,2
53,1802,295942,295942,1,2
53,1802,295942,295942,2,2
53,1802,295942,295942,3,2
53,1802,295942,295942,4,2
53,1802,295942,295942,5,2
53,1802,295942,295942,6,2
53,1802,247666,247666,1,2
53,1802,493759,493759,1,2
53,1802,493759,493759,2,2
53,1802,392821,392821,1,2
53,1802,286373,286373,1,2
53,1802,240383,240383,1,2
53,1802,240383,240383,2,2
53,1802,282777,282777,1,2
53,1802,282777,282777,2,2
53,1802,522362,522362,1,2
53,1802,522362,522362,2,2
53,1802,527042,527042,1,2
53,1802,219081,219081,1,2
53,1802,219081,219081,2,2
53,1802,308627,308627,1,2
53,1802,308627,308627,2,2
53,1802,308627,308627,3,2
53,1802,308627,308627,4,2
53,1802,308627,308627,5,2
53,1802,275791,275791,1,2
53,1802,275791,275791,2,1
53,1802,275791,275791,3,2
53,1802,108206,108206,1,2
53,1802,258882,258882,1,2
53,1802,528712,528712,1,2
53,1802,119213,119213,1,2
53,1802,119213,119213,2,2
53,1802,75777,75777,1,2
53,1802,75777,75777,2,2
53,1802,75777,75777,3,2
53,1802,75777,75777,4,2
53,1802,488326,488326,1,2
53,1802,488326,488326,2,2
53,1802,488326,488326,3,1
53,1802,488326,488326,4,1
53,1802,371706,371706,1,2
53,1802,371706,371706,2,2
53,1802,371706,371706,3,1
53,1802,371706,371706,4,1
53,1802,156177,156177,1,2
53,1802,156177,156177,2,2
53,1802,597122,597122,1,2
53,1802,597122,597122,2,2
53,1802,597122,597122,3,2
53,1802,614055,614055,1,2
53,1802,443757,443757,1,2
53,1802,53221,53221,1,2
53,1802,191184,191184,1,2
53,1802,432722,432722,1,2
53,1802,432722,432722,2,2
53,1802,510678,510678,1,2
53,1802,607547,607547,1,2
53,1802,607547,607547,2,2
53,1802,607547,607547,3,1
53,1802,115514,115514,1,2
53,1802,115514,115514,2,2
53,1802,115514,115514,3,1
53,1802,115514,115514,4,1
53,1802,325880,325880,1,2
53,1802,325880,325880,2,2
53,1802,325880,325880,3,1
53,1802,325880,325880,4,1
53,1802,325880,325880,5,1
53,1802,304644,304644,1,2
53,1802,304644,304644,2,2
53,1802,304644,304644,3,1
53,1802,304644,304644,4,1
53,1802,392552,392552,1,2
53,1802,392552,392552,2,2
53,1802,392552,392552,3,1
53,1802,392552,392552,4,1
53,1802,253415,253415,1,2
53,1802,253415,253415,2,2
53,1802,240082,240082,1,2
53,1802,511819,511819,1,2
53,1802,511819,511819,2,2
53,1802,537855,537855,1,2
53,1802,537855,537855,2,2
53,1802,537855,537855,3,1
53,1802,537855,537855,4,1
53,1802,119125,119125,1,2
53,1802,582759,582759,1,2
53,1802,103464,103464,1,2
53,1802,103464,103464,2,2
53,1802,560885,560885,1,2
53,1802,560885,560885,2,2
53,1802,499558,499558,1,2
53,1802,499558,499558,2,2
53,1802,499558,499558,3,1
53,1802,198241,198241,1,2
53,1802,198241,198241,2,2
53,1802,198241,198241,3,2
53,1802,193112,193112,1,2
53,1802,193112,193112,2,2
53,1802,193112,193112,3,1
53,1802,193112,193112,4,1
53,1802,608098,608098,1,2
53,1802,608098,608098,2,2
53,1802,8990,8990,1,2
53,1802,287220,287220,1,2
53,1802,287220,287220,2,2
53,1802,558390,558390,1,2
53,1802,570613,570613,1,2
53,1802,85297,85297,1,2
53,1802,85297,85297,2,2
53,1802,85297,85297,3,1
53,1802,85297,85297,4,1
53,1802,218746,218746,1,2
53,1802,218746,218746,2,2
53,1802,218746,218746,3,1
53,1802,237310,237310,1,2
53,1802,237310,237310,2,2
53,1802,237310,237310,3,1
53,1802,502097,502097,1,2
53,1802,464761,464761,1,2
53,1802,464761,464761,2,2
53,1802,109563,109563,1,2
53,1802,109563,109563,2,2
53,1802,109563,109563,3,2
53,1802,109563,109563,4,2
53,1802,125412,125412,1,2
53,1802,219299,219299,1,2
53,1802,219299,219299,2,2
53,1802,219299,219299,3,1
53,1802,543349,543349,1,2
53,1802,543349,543349,2,2
53,1802,4066,4066,1,2
53,1802,4066,4066,2,2
53,1802,4066,4066,3,1
53,1802,618741,618741,1,2
53,1802,618741,618741,2,2
53,1802,618741,618741,3,1
53,1802,604787,604787,1,2
53,1802,604787,604787,2,2
53,1802,370904,370904,1,2
53,1802,453313,453313,1,2
53,1802,186982,186982,1,2
53,1802,186982,186982,2,2
53,1802,34554,34554,1,2
53,1802,34554,34554,2,2
53,1802,548973,548973,1,2
53,1802,548973,548973,2,2
53,1802,548973,548973,3,2
53,1802,548973,548973,4,2
53,1802,125820,125820,1,2
53,1802,125820,125820,2,2
53,1802,125820,125820,3,2
53,1802,125820,125820,4,2
53,1802,431894,431894,1,2
53,1802,479119,479119,1,2
53,1802,479119,479119,2,2
53,1802,255409,255409,1,2
53,1802,255409,255409,2,2
53,1802,255409,255409,3,1
53,1802,186319,186319,1,2
53,1802,186319,186319,2,2
53,1802,203547,203547,1,2
53,1802,203547,203547,2,2
53,1802,203547,203547,3,1
53,1802,203547,203547,4,1
53,1802,540913,540913,1,2
53,1802,540913,540913,2,2
53,1802,115829,115829,1,2
53,1802,115829,115829,2,2
53,1802,115829,115829,3,1
53,1802,236193,236193,1,2
53,1802,596222,596222,1,2
53,1802,596222,596222,2,2
53,1802,277067,277067,1,2
53,1802,277067,277067,2,2
53,1802,277067,277067,3,1
53,1802,296941,296941,1,2
53,1802,296941,296941,2,2
53,1802,296941,296941,3,2
53,1802,296941,296941,4,2
53,1802,477903,477903,1,2
53,1802,477903,477903,2,2
53,1802,477903,477903,3,1
53,1802,477903,477903,4,1
53,1802,469661,469661,1,2
53,1802,393731,393731,1,2
53,1802,153888,153888,1,2
53,1802,109620,109620,1,2
53,1802,95035,95035,1,2
53,1802,101923,101923,1,2
53,1802,101923,101923,2,2
53,1802,560590,560590,1,2
53,1802,560590,560590,2,1
53,1802,560590,560590,3,2
53,1802,560590,560590,4,1
53,1802,440416,440416,1,2
53,1802,440416,440416,2,2
53,1802,75372,75372,1,2
53,1802,202406,202406,1,2
53,1802,117236,117236,1,2
53,1802,117236,117236,2,2
53,1802,37695,37695,1,2
53,1802,37695,37695,2,2
53,1802,457302,457302,1,2
53,1802,457302,457302,2,2
53,1802,457302,457302,3,1
53,1802,457302,457302,4,1
53,1802,541719,541719,1,2
53,1802,541719,541719,2,2
53,1802,598118,598118,1,2
53,1802,596030,596030,1,2
53,1802,596030,596030,2,2
53,1802,596030,596030,3,2
53,1802,596030,596030,4,2
53,1802,521017,521017,1,2
53,1802,521017,521017,2,2
53,1802,202516,202516,1,2
53,1802,540209,540209,1,2
53,1802,540209,540209,2,2
53,1802,975070,975070,1,2
53,1802,975070,975070,2,2
53,1802,1010732,1010732,1,2
53,1802,1010732,1010732,2,2
53,1802,919020,919020,1,2
53,1802,955869,955869,1,2
53,1802,955869,955869,2,2
53,1802,955869,955869,3,1
53,1802,867982,867982,1,2
53,1802,867982,867982,2,2
53,1802,794947,794947,1,2
53,1802,868007,868007,1,2
53,1802,868007,868007,2,2
53,1802,1071725,1071725,1,2
53,1802,1149320,1149320,1,2
53,1802,1149320,1149320,2,2
53,1802,1010600,1010600,1,2
53,1802,1010600,1010600,2,2
53,1802,1010600,1010600,3,2
53,1802,854561,854561,1,2
53,1802,647452,647452,1,2
53,1802,647452,647452,2,2
53,1802,856445,856445,1,2
53,1802,1189963,1189963,1,2
53,1802,804457,804457,1,2
53,1802,740092,740092,1,2
53,1802,740092,740092,2,2
53,1802,804738,804738,1,2
53,1802,804738,804738,2,2
53,1802,804738,804738,3,1
53,1802,1222486,1222486,1,2
53,1802,803469,803469,1,2
53,1802,753204,753204,1,2
53,1802,753204,753204,2,2
53,1802,753204,753204,3,1
53,1802,676655,676655,1,2
53,1802,806431,806431,1,2
53,1802,1082478,1082478,1,2
53,1802,1082478,1082478,2,2
53,1802,853239,853239,1,2
53,1802,1157985,1157985,1,2
53,1802,1157985,1157985,2,2
53,1802,1157985,1157985,3,1
53,1802,1203533,1203533,1,2
53,1802,1203533,1203533,2,2
53,1802,1083655,1083655,1,2
53,1802,1083655,1083655,2,2
53,1802,1083655,1083655,3,1
53,1802,1083655,1083655,4,1
53,1802,851321,851321,1,2
53,1802,851321,851321,2,2
53,1802,716050,716050,1,2
53,1802,805553,805553,1,2
53,1802,1149475,1149475,1,2
53,1802,1149475,1149475,2,2
53,1802,1232458,1232458,1,2
53,1802,1232458,1232458,2,2
53,1802,1232458,1232458,3,2
53,1802,1221135,1221135,1,2
53,1802,1221135,1221135,2,2
53,1802,954358,954358,1,2
53,1802,954358,954358,2,2
53,1802,634170,634170,1,2
53,1802,954175,954175,1,2
53,1802,634411,634411,1,2
53,1802,634411,634411,2,2
53,1802,1010972,1010972,1,2
53,1802,720627,720627,1,2
53,1802,720627,720627,2,2
53,1802,720627,720627,3,1
53,1802,720627,720627,4,1
53,1802,921405,921405,1,2
53,1802,921405,921405,2,2
53,1802,1010919,1010919,1,2
53,1802,1010919,1010919,2,2
53,1802,1118910,1118910,1,2
53,1802,1118910,1118910,2,2
53,1802,981905,981905,1,2
53,1802,981905,981905,2,2
53,1802,860665,860665,1,2
53,1802,860665,860665,2,2
53,1802,859537,859537,1,2
53,1802,859537,859537,2,2
53,1802,859537,859537,3,2
53,1802,859537,859537,4,2
53,1802,698442,698442,1,2
53,1802,1149707,1149707,1,2
53,1802,1149707,1149707,2,2
53,1802,1149707,1149707,3,1
53,1802,1149707,1149707,4,1
53,1802,922952,922952,1,2
53,1802,922952,922952,2,2
53,1802,801968,801968,1,2
53,1802,801968,801968,2,2
53,1802,801968,801968,3,1
53,1802,801968,801968,4,1
53,1802,648687,648687,1,2
53,1802,888835,888835,1,2
53,1802,888835,888835,2,2
53,1802,1219020,1219020,1,2
53,1802,1219020,1219020,2,2
53,1802,1219020,1219020,3,2
53,1802,770013,770013,1,2
53,1802,770013,770013,2,2
53,1802,770013,770013,3,2
53,1802,968200,968200,1,2
53,1802,968200,968200,2,2
53,1802,771788,771788,1,2
53,1802,771788,771788,2,2
53,1802,771788,771788,3,1
53,1802,1056743,1056743,1,2
53,1802,1056743,1056743,2,2
53,1802,661120,661120,1,2
53,1802,661120,661120,2,2
53,1802,1003453,1003453,1,2
53,1802,1003453,1003453,2,2
53,1802,1003453,1003453,3,2
53,1802,1003453,1003453,4,2
53,1802,1003453,1003453,5,2
53,1802,1003453,1003453,6,2
53,1802,772782,772782,1,2
53,1802,772782,772782,2,2
53,1802,772782,772782,3,2
53,1802,772782,772782,4,1
53,1802,772782,772782,5,1
53,1802,1003868,1003868,1,2
53,1802,1003868,1003868,2,2
53,1802,761599,761599,1,2
53,1802,1058495,1058495,1,2
53,1802,1058495,1058495,2,2
53,1802,662309,662309,1,2
53,1802,662309,662309,2,2
53,1802,1166611,1166611,1,2
53,1802,1166611,1166611,2,2
53,1802,1166611,1166611,3,1
53,1802,1166611,1166611,4,1
53,1802,1166611,1166611,5,1
53,1802,774743,774743,1,2
53,1802,906405,906405,1,2
53,1802,906405,906405,2,2
53,1802,663197,663197,1,2
53,1802,663197,663197,2,2
53,1802,909420,909420,1,2
53,1802,909420,909420,2,2
53,1802,909420,909420,3,2
53,1802,730745,730745,1,2
53,1802,730745,730745,2,2
53,1802,730745,730745,3,2
53,1802,663592,663592,1,2
53,1802,885978,885978,1,2
53,1802,910228,910228,1,2
53,1802,910228,910228,2,2
