state,PUMANO,HHID,serialno,HHSz
53,1002,552345,552345,4
53,1002,979432,979432,2
53,1002,640150,640150,1
53,1002,778121,778121,2
53,1002,724543,724543,3
53,1002,725058,725058,2
53,1002,979340,979340,2
53,1002,800991,800991,1
53,1002,949162,949162,3
53,1002,738331,738331,2
53,1002,756767,756767,3
53,1002,638288,638288,5
53,1002,529113,529113,2
53,1002,709454,709454,1
53,1002,1033175,1033175,3
53,1002,802219,802219,5
53,1002,977571,977571,4
53,1002,817399,817399,1
53,1002,569227,569227,4
53,1002,1011394,1011394,4
53,1002,948251,948251,3
53,1002,836359,836359,1
53,1002,851739,851739,1
53,1002,902795,902795,6
53,1002,1035549,1035549,5
53,1002,558864,558864,2
53,1002,839166,839166,7
53,1002,1020036,1020036,3
53,1002,754966,754966,1
53,1002,815217,815217,1
53,1002,872212,872212,3
53,1002,869697,869697,1
53,1002,872134,872134,2
53,1002,743044,743044,1
53,1002,872055,872055,1
53,1002,711209,711209,2
53,1002,555829,555829,1
53,1002,1024920,1024920,1
53,1002,619007,619007,3
53,1002,870535,870535,4
53,1002,861567,861567,4
53,1002,871369,871369,2
53,1002,615866,615866,5
53,1002,998117,998117,4
53,1002,773683,773683,1
53,1002,838456,838456,5
53,1002,555941,555941,1
53,1002,556605,556605,2
53,1002,1022343,1022343,1
53,1002,901086,901086,3
53,1002,625616,625616,2
53,1002,1024024,1024024,2
53,1002,741988,741988,2
53,1002,614230,614230,1
53,1002,585014,585014,2
53,1002,690096,690096,4
53,1002,629933,629933,4
53,1002,1017470,1017470,2
53,1002,525524,525524,3
53,1002,746316,746316,1
53,1002,928109,928109,2
53,1002,543928,543928,3
53,1002,768510,768510,1
53,1002,840616,840616,1
53,1002,995981,995981,1
53,1002,584142,584142,2
53,1002,954260,954260,2
53,1002,768670,768670,1
53,1002,839781,839781,3
53,1002,953838,953838,4
53,1002,798408,798408,1
53,1002,613748,613748,2
53,1002,971718,971718,2
53,1002,730292,730292,4
53,1002,928116,928116,4
53,1002,627141,627141,3
53,1002,970994,970994,1
53,1002,903471,903471,1
53,1002,1019529,1019529,3
53,1002,627938,627938,4
53,1002,560176,560176,1
53,1002,543869,543869,2
53,1002,904705,904705,2
53,1002,927784,927784,1
53,1002,551680,551680,3
53,1002,676093,676093,1
53,1002,716305,716305,1
53,1002,827996,827996,1
53,1002,594106,594106,6
53,1002,1039276,1039276,1
53,1002,883906,883906,4
53,1002,656395,656395,2
53,1002,790472,790472,3
53,1002,651250,651250,2
53,1002,676567,676567,2
53,1002,829485,829485,2
53,1002,650739,650739,2
53,1002,707968,707968,1
53,1002,881711,881711,2
53,1002,736686,736686,3
53,1002,1030459,1030459,1
53,1002,933835,933835,1
53,1002,750582,750582,2
53,1002,986600,986600,2
53,1002,750279,750279,2
53,1002,760145,760145,1
53,1002,1040363,1040363,3
53,1002,986347,986347,2
53,1002,1003751,1003751,2
53,1002,648239,648239,6
53,1002,911917,911917,3
53,1002,931869,931869,2
53,1002,789461,789461,4
53,1002,932357,932357,2
53,1002,1037965,1037965,1
53,1002,934808,934808,2
53,1002,883086,883086,2
53,1002,657330,657330,2
53,1002,539760,539760,1
53,1002,579066,579066,3
53,1002,890586,890586,1
53,1002,591744,591744,2
53,1002,581571,581571,1
53,1002,854832,854832,2
53,1002,1030999,1030999,1
53,1002,577206,577206,1
53,1002,589388,589388,5
53,1002,822433,822433,4
53,1002,1003213,1003213,2
53,1002,1003103,1003103,2
53,1002,1004972,1004972,2
53,1002,593336,593336,5
53,1002,828964,828964,2
53,1002,931590,931590,1
53,1002,577944,577944,2
53,1002,988818,988818,1
53,1002,708283,708283,3
53,1002,1040595,1040595,7
53,1002,654413,654413,2
53,1002,844686,844686,4
53,1002,1032216,1032216,1
53,1002,845251,845251,7
53,1002,757568,757568,2
53,1002,581972,581972,4
53,1002,588033,588033,2
53,1002,753883,753883,2
53,1002,678965,678965,2
53,1002,712922,712922,1
53,1002,656834,656834,4
53,1002,680770,680770,2
53,1002,531875,531875,2
53,1002,1006463,1006463,4
53,1002,1001729,1001729,2
53,1002,658873,658873,4
53,1002,893425,893425,5
53,1002,944562,944562,1
53,1002,680814,680814,1
53,1002,944971,944971,2
53,1002,1009003,1009003,1
53,1002,855901,855901,1
53,1002,722672,722672,2
53,1002,668784,668784,3
53,1002,893784,893784,5
53,1002,604196,604196,2
53,1002,604579,604579,2
53,1002,531251,531251,2
53,1002,943671,943671,1
53,1002,736273,736273,1
53,1002,782089,782089,3
53,1002,940451,940451,2
53,1002,597440,597440,2
53,1002,597513,597513,2
53,1002,597616,597616,2
53,1002,749988,749988,4
53,1002,810075,810075,3
53,1002,781692,781692,2
53,1002,658390,658390,5
53,1002,540324,540324,3
53,1002,1041517,1041517,2
53,1002,1006492,1006492,2
53,1002,889414,889414,1
53,1002,916958,916958,3
53,1002,917380,917380,1
53,1002,1032231,1032231,2
53,1002,1006275,1006275,2
53,1002,916991,916991,2
53,1002,1029905,1029905,3
53,1002,790890,790890,2
53,1002,1042166,1042166,2
53,1002,984295,984295,3
53,1002,916654,916654,2
53,1003,1240799,1240799,4
53,1003,1316819,1316819,1
53,1003,1138485,1138485,4
53,1003,1062898,1062898,2
53,1003,1062235,1062235,1
53,1003,1242331,1242331,6
53,1003,1248156,1248156,3
53,1003,1063759,1063759,2
53,1003,1284736,1284736,2
53,1003,1329263,1329263,3
53,1003,1169729,1169729,5
53,1003,1395239,1395239,4
53,1003,1240963,1240963,1
53,1003,1207966,1207966,2
53,1003,1286691,1286691,3
53,1003,1286875,1286875,5
53,1003,1062385,1062385,2
53,1003,1207899,1207899,2
53,1003,1367902,1367902,2
53,1003,1229753,1229753,3
53,1003,1121995,1121995,4
53,1003,1134057,1134057,3
53,1003,1383556,1383556,4
53,1003,1127500,1127500,2
53,1003,1328502,1328502,5
53,1003,1184080,1184080,5
53,1003,1070511,1070511,4
53,1003,1074239,1074239,3
53,1003,1069566,1069566,2
53,1003,1371735,1371735,5
53,1003,1090504,1090504,2
53,1003,1283367,1283367,1
53,1003,1314061,1314061,2
53,1003,1169103,1169103,2
53,1003,1289065,1289065,4
53,1003,1152890,1152890,2
53,1003,1297119,1297119,3
53,1003,1058009,1058009,2
53,1003,1321583,1321583,4
53,1003,1337718,1337718,4
53,1003,1113873,1113873,1
53,1003,1235025,1235025,4
53,1003,1151355,1151355,5
53,1003,1301194,1301194,2
53,1003,1109716,1109716,4
53,1003,1223195,1223195,1
53,1003,1353009,1353009,2
53,1003,1280644,1280644,2
53,1003,1140850,1140850,2
53,1003,1071409,1071409,2
53,1003,1113567,1113567,2
53,1003,1249643,1249643,2
53,1003,1229080,1229080,1
53,1003,1140773,1140773,3
53,1003,1337372,1337372,3
53,1003,1173897,1173897,2
53,1003,1394252,1394252,3
53,1003,1081556,1081556,3
53,1003,1231492,1231492,1
53,1003,1108418,1108418,7
53,1003,1379852,1379852,2
53,1003,1308362,1308362,1
53,1003,1410914,1410914,2
53,1003,1379716,1379716,3
53,1003,1258997,1258997,1
53,1003,1191262,1191262,2
53,1003,1397036,1397036,2
53,1003,1258925,1258925,3
53,1003,1130401,1130401,4
53,1003,1201599,1201599,3
53,1003,1268238,1268238,2
53,1003,1145509,1145509,2
53,1003,1259918,1259918,3
53,1003,1350538,1350538,4
53,1003,1350846,1350846,4
53,1003,1177992,1177992,2
53,1003,1323602,1323602,1
53,1003,1109706,1109706,5
53,1003,1201447,1201447,4
53,1003,1279278,1279278,2
53,1003,1203849,1203849,2
53,1003,1398484,1398484,4
53,1003,1294725,1294725,2
53,1003,1227859,1227859,2
53,1003,1182205,1182205,1
53,1003,1384830,1384830,1
53,1003,1171813,1171813,3
53,1003,1384279,1384279,2
53,1003,1172932,1172932,4
53,1003,1080775,1080775,1
53,1003,1312652,1312652,4
53,1003,1125477,1125477,5
53,1003,1384086,1384086,2
53,1003,1279754,1279754,2
53,1003,1292343,1292343,2
53,1003,1067755,1067755,2
53,1003,1051794,1051794,2
53,1003,1119898,1119898,2
53,1003,1327832,1327832,1
53,1003,1384267,1384267,3
53,1003,1059906,1059906,2
53,1003,1374498,1374498,4
53,1003,1374477,1374477,4
53,1003,1360729,1360729,4
53,1003,1345330,1345330,1
53,1003,1137265,1137265,2
53,1003,1385304,1385304,3
53,1003,1312409,1312409,3
53,1003,1228479,1228479,1
53,1003,332327,332327,2
53,1003,51577,51577,2
53,1003,294287,294287,1
53,1003,300832,300832,5
53,1003,439561,439561,1
53,1003,294562,294562,2
53,1003,201200,201200,2
53,1003,277116,277116,2
53,1003,52333,52333,3
53,1003,414351,414351,4
53,1003,102482,102482,3
53,1003,377964,377964,2
53,1003,126411,126411,3
53,1003,104078,104078,4
53,1003,321373,321373,3
53,1003,378973,378973,2
53,1003,71864,71864,2
53,1003,108973,108973,3
53,1003,404373,404373,1
53,1003,415303,415303,2
53,1003,55083,55083,3
53,1003,168746,168746,2
53,1003,219803,219803,5
53,1003,313980,313980,2
53,1003,197514,197514,1
53,1003,410358,410358,3
53,1003,79092,79092,2
53,1003,432590,432590,1
53,1003,373137,373137,5
53,1003,45600,45600,4
53,1003,298124,298124,2
53,1003,312627,312627,3
53,1003,475309,475309,4
53,1003,80036,80036,3
53,1003,46598,46598,2
53,1003,376079,376079,2
53,1003,474523,474523,3
53,1003,49197,49197,1
53,1003,472895,472895,3
53,1003,48242,48242,1
53,1003,101134,101134,2
53,1003,110502,110502,2
53,1003,48329,48329,1
53,1003,101422,101422,2
53,1003,49113,49113,3
53,1003,196289,196289,1
53,1003,81914,81914,2
53,1003,92985,92985,3
53,1003,49159,49159,2
53,1003,437838,437838,1
53,1003,474669,474669,3
53,1003,68525,68525,4
53,1003,327314,327314,2
53,1003,88854,88854,4
53,1003,191209,191209,6
53,1003,451619,451619,1
53,1003,327015,327015,2
53,1003,64828,64828,3
53,1003,387286,387286,3
53,1003,173424,173424,3
53,1003,64862,64862,2
53,1003,107727,107727,4
53,1003,450486,450486,2
53,1003,305735,305735,1
53,1003,461616,461616,2
53,1003,191403,191403,2
53,1003,119727,119727,2
53,1003,422155,422155,1
53,1003,87616,87616,2
53,1003,205709,205709,2
53,1003,117667,117667,2
53,1003,289869,289869,4
53,1003,117505,117505,3
53,1003,87539,87539,3
53,1003,391421,391421,2
53,1003,304313,304313,4
53,1003,290474,290474,3
53,1003,446508,446508,2
53,1003,116090,116090,6
53,1003,446201,446201,2
53,1003,425257,425257,4
53,1003,292090,292090,2
53,1003,68237,68237,2
53,1003,104690,104690,2
53,1003,382495,382495,1
53,1003,195284,195284,4
53,1003,416979,416979,3
53,1003,190152,190152,1
53,1003,460202,460202,2
53,1003,194669,194669,3
53,1003,383008,383008,2
53,1003,329353,329353,4
53,1003,170854,170854,1
53,1003,91593,91593,5
53,1003,211258,211258,2
53,1003,193965,193965,1
53,1003,69133,69133,4
53,1003,57011,57011,2
53,1003,286271,286271,4
53,1003,386178,386178,4
53,1003,443937,443937,4
53,1003,284888,284888,1
53,1003,171205,171205,2
53,1003,297427,297427,2
53,1003,69944,69944,4
53,1003,194106,194106,2
53,1003,59442,59442,2
53,1003,210572,210572,1
53,1003,458945,458945,2
53,1003,90881,90881,4
53,1003,208043,208043,2
53,1003,284752,284752,2
53,1003,228311,228311,2
53,1003,223607,223607,2
53,1003,29569,29569,1
53,1003,486108,486108,3
53,1003,338814,338814,1
53,1003,497410,497410,4
53,1003,145010,145010,2
53,1003,502908,502908,4
53,1003,233318,233318,2
53,1003,515180,515180,5
53,1003,496699,496699,2
53,1003,9154,9154,5
53,1003,36770,36770,2
53,1003,234123,234123,4
53,1003,341707,341707,2
53,1003,257279,257279,3
53,1003,269529,269529,3
53,1003,519284,519284,2
53,1003,247895,247895,3
53,1003,163176,163176,3
53,1003,368979,368979,5
53,1003,252647,252647,3
53,1003,266395,266395,4
53,1003,30024,30024,4
53,1003,499440,499440,5
53,1003,500662,500662,2
53,1003,500828,500828,4
53,1003,29685,29685,2
53,1003,259544,259544,4
53,1003,249409,249409,1
53,1003,516733,516733,2
53,1003,344020,344020,2
53,1003,227109,227109,4
53,1003,223958,223958,2
53,1003,499166,499166,1
53,1003,20642,20642,5
53,1003,266601,266601,2
53,1003,232671,232671,4
53,1003,18481,18481,2
53,1003,513173,513173,2
53,1003,138497,138497,4
53,1003,498323,498323,3
53,1003,33963,33963,2
53,1003,490457,490457,1
53,1003,254836,254836,1
53,1003,254726,254726,4
53,1003,255125,255125,3
53,1003,146509,146509,2
53,1003,262060,262060,2
53,1003,481160,481160,3
53,1003,164537,164537,3
53,1003,134497,134497,3
53,1003,519727,519727,4
53,1003,521105,521105,1
53,1003,25272,25272,1
53,1003,238645,238645,4
53,1003,40120,40120,4
53,1003,252875,252875,2
53,1003,357328,357328,2
53,1003,140249,140249,4
53,1003,363961,363961,2
53,1003,521454,521454,1
53,1003,513998,513998,1
53,1003,160464,160464,2
53,1003,249654,249654,5
53,1003,14163,14163,5
53,1003,244804,244804,2
53,1003,520119,520119,4
53,1003,480601,480601,4
53,1003,28116,28116,2
53,1003,504994,504994,2
53,1003,27108,27108,2
53,1003,235068,235068,3
53,1003,140302,140302,2
53,1003,356231,356231,2
53,1003,156728,156728,4
53,1003,255789,255789,2
53,1003,25012,25012,2
53,1003,509857,509857,2
53,1003,149148,149148,2
53,1003,235960,235960,5
53,1003,861678,861678,4
53,1003,753238,753238,4
53,1003,837704,837704,2
53,1003,769998,769998,1
53,1003,770145,770145,5
53,1003,825919,825919,4
53,1003,867119,867119,4
53,1003,834749,834749,4
53,1003,802261,802261,3
53,1003,830980,830980,1
53,1003,832479,832479,2
53,1003,821532,821532,5
53,1003,756346,756346,1
53,1003,868019,868019,1
53,1003,794545,794545,5
53,1003,761408,761408,1
53,1003,775984,775984,2
53,1003,858470,858470,1
53,1003,869102,869102,5
53,1003,803582,803582,2
53,1003,775143,775143,3
53,1003,784437,784437,2
53,1003,829350,829350,1
53,1003,768683,768683,1
53,1003,834931,834931,3
53,1003,737084,737084,5
53,1003,816975,816975,2
53,1003,774837,774837,1
53,1003,782523,782523,1
53,1003,811352,811352,2
53,1003,852408,852408,4
53,1003,867559,867559,2
53,1003,839051,839051,4
53,1003,834484,834484,3
53,1003,968769,968769,3
53,1003,1017473,1017473,4
53,1003,902810,902810,3
53,1003,613275,613275,1
53,1003,548656,548656,4
53,1003,971264,971264,6
53,1003,616079,616079,3
53,1003,903251,903251,3
53,1003,888976,888976,6
53,1003,612515,612515,2
53,1003,661064,661064,2
53,1003,549123,549123,3
53,1003,563190,563190,5
53,1003,966762,966762,4
53,1003,1017341,1017341,4
53,1003,966643,966643,1
53,1003,1048368,1048368,4
53,1003,969439,969439,2
53,1003,1013813,1013813,5
53,1003,1012607,1012607,2
53,1003,976294,976294,1
53,1003,609309,609309,5
53,1003,665880,665880,3
53,1003,927864,927864,3
53,1003,664727,664727,4
53,1003,903181,903181,1
53,1003,626714,626714,2
53,1003,619993,619993,4
53,1003,943601,943601,2
53,1003,547680,547680,4
53,1003,929151,929151,3
53,1003,710812,710812,2
53,1003,527226,527226,4
53,1003,887801,887801,4
53,1003,1046820,1046820,2
53,1003,903657,903657,1
53,1003,945865,945865,2
53,1003,707820,707820,4
53,1003,951580,951580,2
53,1003,558089,558089,3
53,1003,638776,638776,4
53,1003,639324,639324,2
53,1003,938358,938358,3
53,1003,1019846,1019846,2
53,1003,640441,640441,2
53,1003,631834,631834,2
53,1003,1022401,1022401,2
53,1003,699185,699185,2
53,1003,700144,700144,2
53,1003,644280,644280,2
53,1003,555680,555680,4
53,1003,943814,943814,4
53,1003,1025788,1025788,5
53,1003,896888,896888,2
53,1003,940460,940460,4
53,1003,560602,560602,4
53,1003,707130,707130,2
53,1003,707024,707024,4
53,1003,902061,902061,2
53,1003,964097,964097,4
53,1003,657907,657907,3
53,1003,633685,633685,4
53,1003,962328,962328,2
53,1003,974405,974405,2
53,1003,1029199,1029199,1
53,1003,559335,559335,1
53,1003,536070,536070,4
53,1003,657268,657268,2
53,1003,934275,934275,5
53,1003,954953,954953,2
53,1003,702818,702818,1
53,1003,693422,693422,3
53,1003,876928,876928,1
53,1003,905656,905656,1
53,1003,1011563,1011563,1
53,1003,597506,597506,2
53,1003,672488,672488,3
53,1003,1000575,1000575,4
53,1003,913518,913518,1
53,1003,687501,687501,5
53,1003,584854,584854,2
53,1003,593375,593375,5
53,1003,574082,574082,1
53,1003,581206,581206,2
53,1003,912230,912230,3
53,1003,671581,671581,2
53,1003,1010029,1010029,7
53,1003,724891,724891,2
53,1003,589667,589667,1
53,1003,1000696,1000696,1
53,1003,1009759,1009759,2
53,1003,996457,996457,1
53,1003,1009046,1009046,4
53,1003,715842,715842,2
53,1003,996304,996304,1
53,1003,711644,711644,1
53,1003,871772,871772,1
53,1003,605055,605055,2
53,1003,911147,911147,2
53,1003,525856,525856,4
53,1003,666858,666858,5
53,1003,578965,578965,2
53,1003,523047,523047,4
53,1003,732456,732456,6
53,1003,579514,579514,2
53,1003,732071,732071,3
53,1003,568545,568545,2
53,1003,599950,599950,2
53,1003,980355,980355,3
53,1003,1011778,1011778,2
53,1003,717904,717904,2
53,1003,1033605,1033605,5
53,1003,718299,718299,1
53,1003,579595,579595,1
53,1003,604432,604432,4
53,1003,671213,671213,3
53,1003,1001839,1001839,2
53,1003,603908,603908,3
53,1003,981647,981647,4
53,1003,922331,922331,4
53,1003,605227,605227,1
53,1004,1065140,1065140,5
53,1004,1124545,1124545,1
53,1004,1378321,1378321,2
53,1004,1274213,1274213,2
53,1004,1397179,1397179,4
53,1004,1201622,1201622,1
53,1004,1373883,1373883,3
53,1004,1374369,1374369,3
53,1004,1253763,1253763,3
53,1004,1066701,1066701,1
53,1004,1218642,1218642,1
53,1004,1175997,1175997,4
53,1004,1375863,1375863,4
53,1004,1190396,1190396,2
53,1004,1398127,1398127,1
53,1004,1318182,1318182,2
53,1004,1372218,1372218,3
53,1004,1395703,1395703,4
53,1004,1317009,1317009,5
53,1004,1280809,1280809,3
53,1004,1083785,1083785,7
53,1004,1125112,1125112,2
53,1004,1175295,1175295,2
53,1004,1177014,1177014,2
53,1004,1190122,1190122,1
53,1004,1317979,1317979,4
53,1004,1397572,1397572,2
53,1004,1113913,1113913,4
53,1004,1221902,1221902,2
53,1004,1334123,1334123,3
53,1004,1176919,1176919,1
53,1004,1192786,1192786,4
53,1004,1114510,1114510,2
53,1004,1253849,1253849,4
53,1004,1054631,1054631,1
53,1004,1267441,1267441,3
53,1004,1222256,1222256,5
53,1004,1086640,1086640,2
53,1004,1343193,1343193,4
53,1004,1255667,1255667,7
53,1004,1095134,1095134,3
53,1004,1338889,1338889,2
53,1004,1147626,1147626,3
53,1004,1128969,1128969,3
53,1004,1312056,1312056,2
53,1004,1364226,1364226,2
53,1004,1233367,1233367,2
53,1004,1147264,1147264,2
53,1004,1099491,1099491,2
53,1004,1359785,1359785,5
53,1004,1145896,1145896,1
53,1004,1305392,1305392,1
53,1004,1344392,1344392,1
53,1004,1106039,1106039,2
53,1004,1099553,1099553,2
53,1004,1106050,1106050,2
53,1004,1350400,1350400,2
53,1004,1302615,1302615,2
53,1004,1320848,1320848,3
53,1004,1338777,1338777,5
53,1004,1328085,1328085,4
53,1004,1326097,1326097,3
53,1004,1305334,1305334,6
53,1004,1231132,1231132,4
53,1004,1344857,1344857,4
53,1004,1310498,1310498,2
53,1004,1149498,1149498,2
53,1004,1294921,1294921,4
53,1004,1185532,1185532,3
53,1004,1385152,1385152,2
53,1004,1209545,1209545,3
53,1004,1103152,1103152,4
53,1004,1294437,1294437,1
53,1004,1304281,1304281,4
53,1004,1296474,1296474,2
53,1004,1197916,1197916,2
53,1004,1156168,1156168,4
53,1004,1301826,1301826,2
53,1004,1054251,1054251,4
53,1004,1052566,1052566,4
53,1004,1230440,1230440,3
53,1004,1111804,1111804,2
53,1004,1141777,1141777,3
53,1004,1390297,1390297,3
53,1004,1067966,1067966,4
53,1004,1290890,1290890,1
53,1004,1156774,1156774,2
53,1004,1219649,1219649,2
53,1004,1407186,1407186,2
53,1004,1348036,1348036,1
53,1004,1365821,1365821,1
53,1004,1056109,1056109,3
53,1004,1068412,1068412,3
53,1004,1132664,1132664,5
53,1004,1138647,1138647,2
